Date,Location,PRCP,SNOW,TMAX,TMIN,TMAXbin,TMINbin
2015-05-28T00:00:00,USC00186350,0.0,0.0,88.0,71.0,3.0,3.0
2015-05-29T00:00:00,USC00186350,0.0,0.0,92.0,71.0,3.0,3.0
2015-05-30T00:00:00,USC00186350,0.0,0.0,87.0,70.0,3.0,3.0
2015-05-31T00:00:00,USC00186350,0.0,0.0,90.0,72.0,3.0,3.0
2015-06-01T00:00:00,USC00186350,0.0,0.0,91.0,72.0,3.0,3.0
2015-06-02T00:00:00,USC00186350,1.7366666666666666,0.0,92.0,70.0,3.0,3.0
2015-06-03T00:00:00,USC00186350,0.05,0.0,70.0,58.0,2.0,2.0
2015-06-04T00:00:00,USC00186350,0.18,0.0,62.0,58.0,2.0,2.0
2015-06-05T00:00:00,USC00186350,0.42,0.0,65.0,60.0,2.0,2.0
2015-06-06T00:00:00,USC00186350,0.03,0.0,72.0,63.0,2.0,3.0
2015-06-07T00:00:00,USC00186350,0.0,0.0,83.0,66.0,3.0,3.0
2015-06-08T00:00:00,USC00186350,0.0,0.0,78.0,62.0,2.0,3.0
2015-06-09T00:00:00,USC00186350,1.02,0.0,88.0,66.0,3.0,3.0
2015-06-10T00:00:00,USC00186350,0.0,0.0,85.0,61.0,3.0,3.0
2015-06-11T00:00:00,USC00186350,0.0,0.0,84.0,67.0,3.0,3.0
2015-06-13T00:00:00,USC00186350,0.0,0.0,94.0,74.0,3.0,3.0
2015-06-14T00:00:00,USC00186350,0.01,0.0,94.0,74.0,3.0,3.0
2015-06-15T00:00:00,USC00186350,0.3,0.0,93.0,75.0,3.0,3.0
2015-06-16T00:00:00,USC00186350,0.0,0.0,92.0,75.0,3.0,3.0
2015-06-17T00:00:00,USC00186350,0.0,0.0,93.0,66.0,3.0,3.0
2015-06-18T00:00:00,USC00186350,0.27,0.0,83.0,70.0,3.0,3.0
2015-06-19T00:00:00,USC00186350,0.72,0.0,90.0,71.0,3.0,3.0
2015-06-20T00:00:00,USC00186350,0.0,0.0,87.0,73.0,3.0,3.0
2015-06-21T00:00:00,USC00186350,2.703333333333333,0.0,91.0,75.0,3.0,3.0
2015-06-22T00:00:00,USC00186350,0.0,0.0,93.0,75.0,3.0,3.0
2015-06-23T00:00:00,USC00186350,0.0,0.0,92.0,77.0,3.0,3.0
2015-06-24T00:00:00,USC00186350,1.1,0.0,95.0,69.0,3.0,3.0
2015-06-25T00:00:00,USC00186350,0.0,0.0,85.0,65.0,3.0,3.0
2015-06-26T00:00:00,USC00186350,0.65,0.0,86.0,70.0,3.0,3.0
2015-06-27T00:00:00,USC00186350,0.19,0.0,80.0,68.0,3.0,3.0
2015-06-28T00:00:00,USC00186350,2.61,0.0,83.0,67.0,3.0,3.0
2015-06-29T00:00:00,USC00186350,0.0,0.0,79.0,64.0,2.0,3.0
2015-06-30T00:00:00,USC00186350,0.0,0.0,84.0,61.0,3.0,3.0
2015-07-01T00:00:00,USC00186350,1.07,0.0,84.0,68.0,3.0,3.0
2015-07-02T00:00:00,USC00186350,0.34,0.0,87.0,67.0,3.0,3.0
2015-07-03T00:00:00,USC00186350,0.0,0.0,75.0,63.0,2.0,3.0
2015-07-04T00:00:00,USC00186350,0.08,0.0,85.0,68.0,3.0,3.0
2015-07-05T00:00:00,USC00186350,0.51,0.0,82.0,66.0,3.0,3.0
2015-07-06T00:00:00,USC00186350,0.03,0.0,86.0,71.0,3.0,3.0
2015-07-07T00:00:00,USC00186350,0.12,0.0,88.0,68.0,3.0,3.0
2015-07-08T00:00:00,USC00186350,0.0,0.0,87.0,67.0,3.0,3.0
2015-07-09T00:00:00,USC00186350,0.31,0.0,90.0,70.0,3.0,3.0
2015-07-10T00:00:00,USC00186350,0.08,0.0,91.0,74.0,3.0,3.0
2015-07-11T00:00:00,USC00186350,0.03,0.0,92.0,71.0,3.0,3.0
2015-07-12T00:00:00,USC00186350,0.0,0.0,88.0,66.0,3.0,3.0
2015-07-13T00:00:00,USC00186350,0.0,0.0,87.0,70.0,3.0,3.0
2015-07-14T00:00:00,USC00186350,0.02,0.0,81.0,72.0,3.0,3.0
2015-07-15T00:00:00,USC00186350,0.0,0.0,89.0,71.0,3.0,3.0
2015-07-16T00:00:00,USC00186350,0.0,0.0,87.0,64.0,3.0,3.0
2015-07-17T00:00:00,USC00186350,0.0,0.0,85.0,67.0,3.0,3.0
2015-07-18T00:00:00,USC00186350,0.0,0.0,83.0,75.0,3.0,3.0
2015-07-19T00:00:00,USC00186350,0.06,0.0,89.0,78.0,3.0,3.0
2015-07-20T00:00:00,USC00186350,0.0,0.0,95.0,81.0,3.0,3.0
2015-07-21T00:00:00,USC00186350,0.0,0.0,94.0,79.0,3.0,3.0
2015-07-22T00:00:00,USC00186350,0.0,0.0,92.0,70.0,3.0,3.0
2015-07-23T00:00:00,USC00186350,0.0,0.0,87.0,66.0,3.0,3.0
2015-07-24T00:00:00,USC00186350,0.0,0.0,86.0,63.0,3.0,3.0
2015-07-25T00:00:00,USC00186350,0.0,0.0,88.0,66.0,3.0,3.0
2015-07-26T00:00:00,USC00186350,0.0,0.0,91.0,72.0,3.0,3.0
2015-07-27T00:00:00,USC00186350,0.48,0.0,97.0,72.0,3.0,3.0
2015-07-28T00:00:00,USC00186350,0.11,0.0,87.0,75.0,3.0,3.0
2015-07-29T00:00:00,USC00186350,0.0,0.0,93.0,77.0,3.0,3.0
2015-07-30T00:00:00,USC00186350,0.0,0.0,92.0,78.0,3.0,3.0
2015-07-31T00:00:00,USC00186350,0.64,0.0,93.0,68.0,3.0,3.0
2015-08-01T00:00:00,USC00186350,0.0,0.0,91.0,71.0,3.0,3.0
2015-08-02T00:00:00,USC00186350,0.0,0.0,92.0,68.0,3.0,3.0
2015-08-03T00:00:00,USC00186350,0.0,0.0,90.0,70.0,3.0,3.0
2015-08-04T00:00:00,USC00186350,0.0,0.0,92.0,72.0,3.0,3.0
2015-08-05T00:00:00,USC00186350,0.0,0.0,94.0,72.0,3.0,3.0
2015-08-06T00:00:00,USC00186350,0.0,0.0,92.0,70.0,3.0,3.0
2015-08-07T00:00:00,USC00186350,0.03,0.0,81.0,67.0,3.0,3.0
2015-08-08T00:00:00,USC00186350,0.0,0.0,81.0,68.0,3.0,3.0
2015-08-09T00:00:00,USC00186350,0.0,0.0,87.0,68.0,3.0,3.0
2015-08-10T00:00:00,USC00186350,0.5,0.0,89.0,72.0,3.0,3.0
2015-08-11T00:00:00,USC00186350,0.31,0.0,77.0,72.0,2.0,3.0
2015-08-12T00:00:00,USC00186350,0.05,0.0,90.0,71.0,3.0,3.0
2015-08-13T00:00:00,USC00186350,0.0,0.0,87.0,67.0,3.0,3.0
2015-08-14T00:00:00,USC00186350,0.0,0.0,85.0,60.0,3.0,2.0
2015-08-15T00:00:00,USC00186350,0.0,0.0,89.0,66.0,3.0,3.0
2015-08-16T00:00:00,USC00186350,0.0,0.0,91.0,66.0,3.0,3.0
2015-08-17T00:00:00,USC00186350,0.0,0.0,94.0,70.0,3.0,3.0
2015-08-18T00:00:00,USC00186350,0.0,0.0,95.0,72.0,3.0,3.0
2015-08-19T00:00:00,USC00186350,0.0,0.0,90.0,74.0,3.0,3.0
2015-08-20T00:00:00,USC00186350,0.2,0.0,92.0,68.0,3.0,3.0
2015-08-21T00:00:00,USC00186350,0.03,0.0,89.0,70.0,3.0,3.0
2015-08-22T00:00:00,USC00186350,0.0,0.0,88.0,61.0,3.0,3.0
2015-08-23T00:00:00,USC00186350,0.0,0.0,87.0,60.0,3.0,2.0
2015-08-24T00:00:00,USC00186350,0.0,0.0,87.0,66.0,3.0,3.0
2015-08-25T00:00:00,USC00186350,0.28,0.0,90.0,67.0,3.0,3.0
2015-08-26T00:00:00,USC00186350,0.0,0.0,86.0,65.0,3.0,3.0
2015-08-27T00:00:00,USC00186350,0.0,0.0,81.0,59.0,3.0,2.0
2015-08-28T00:00:00,USC00186350,0.0,0.0,82.0,60.0,3.0,2.0
2015-08-29T00:00:00,USC00186350,0.0,0.0,85.0,64.0,3.0,3.0
2015-08-30T00:00:00,USC00186350,0.0,0.0,90.0,68.0,3.0,3.0
2015-08-31T00:00:00,USC00186350,0.0,0.0,87.0,73.0,3.0,3.0
2015-09-01T00:00:00,USC00186350,0.0,0.0,90.0,72.0,3.0,3.0
2015-09-02T00:00:00,USC00186350,0.0,0.0,94.0,74.0,3.0,3.0
2015-09-03T00:00:00,USC00186350,0.0,0.0,93.0,72.0,3.0,3.0
2015-09-04T00:00:00,USC00186350,0.17,0.0,95.0,74.0,3.0,3.0
2015-09-05T00:00:00,USC00186350,0.0,0.0,93.0,73.0,3.0,3.0
2015-09-06T00:00:00,USC00186350,0.0,0.0,87.0,65.0,3.0,3.0
2015-09-07T00:00:00,USC00186350,0.0,0.0,89.0,64.0,3.0,3.0
2015-09-08T00:00:00,USC00186350,0.0,0.0,92.0,71.0,3.0,3.0
2015-09-09T00:00:00,USC00186350,0.0,0.0,94.0,72.0,3.0,3.0
2015-09-10T00:00:00,USC00186350,0.12,0.0,94.0,73.0,3.0,3.0
2015-09-11T00:00:00,USC00186350,0.0,0.0,84.0,66.0,3.0,3.0
2015-09-12T00:00:00,USC00186350,0.0,0.0,87.0,63.0,3.0,3.0
2015-09-13T00:00:00,USC00186350,0.18,0.0,81.0,63.0,3.0,3.0
2015-09-14T00:00:00,USC00186350,0.0,0.0,73.0,56.0,2.0,2.0
2015-09-15T00:00:00,USC00186350,0.0,0.0,80.0,54.0,3.0,2.0
2015-09-16T00:00:00,USC00186350,0.0,0.0,85.0,57.0,3.0,2.0
2015-09-17T00:00:00,USC00186350,0.0,0.0,86.0,59.0,3.0,2.0
2015-09-18T00:00:00,USC00186350,0.0,0.0,88.0,61.0,3.0,3.0
2015-09-19T00:00:00,USC00186350,0.0,0.0,88.0,63.0,3.0,3.0
2015-09-20T00:00:00,USC00186350,0.0,0.0,89.0,70.0,3.0,3.0
2015-09-21T00:00:00,USC00186350,0.0,0.0,81.0,62.0,3.0,3.0
2015-09-22T00:00:00,USC00186350,0.24,0.0,70.0,63.0,2.0,3.0
2015-09-23T00:00:00,USC00186350,0.0,0.0,75.0,59.0,2.0,2.0
2015-09-24T00:00:00,USC00186350,0.0,0.0,81.0,56.0,3.0,2.0
2015-09-25T00:00:00,USC00186350,0.0,0.0,80.0,58.0,3.0,2.0
2015-09-26T00:00:00,USC00186350,0.0,0.0,73.0,63.0,2.0,3.0
2015-09-27T00:00:00,USC00186350,0.0,0.0,74.0,61.0,2.0,3.0
2015-09-28T00:00:00,USC00186350,0.0,0.0,75.0,61.0,2.0,3.0
2015-09-29T00:00:00,USC00186350,0.0,0.0,83.0,66.0,3.0,3.0
2015-09-30T00:00:00,USC00186350,2.13,0.0,85.0,71.0,3.0,3.0
2015-10-01T00:00:00,USC00186350,0.22,0.0,76.0,60.0,2.0,2.0
2015-10-02T00:00:00,USC00186350,0.98,0.0,67.0,61.0,2.0,3.0
2015-10-03T00:00:00,USC00186350,1.15,0.0,61.0,53.5,2.0,2.0
2015-10-04T00:00:00,USC00186350,0.1,0.0,63.5,54.5,2.0,2.0
2015-10-05T00:00:00,USC00186350,0.01,0.0,62.0,51.0,2.0,2.0
2015-10-06T00:00:00,USC00186350,0.0,0.0,70.0,47.0,2.0,2.0
2015-10-07T00:00:00,USC00186350,0.0,0.0,74.0,51.0,2.0,2.0
2015-10-08T00:00:00,USC00186350,0.0,0.0,77.0,56.0,2.0,2.0
2015-10-09T00:00:00,USC00186350,0.0,0.0,78.0,56.0,2.0,2.0
2015-10-10T00:00:00,USC00186350,0.49,0.0,80.0,54.0,3.0,2.0
2015-10-11T00:00:00,USC00186350,0.0,0.0,66.0,44.0,2.0,2.0
2015-10-12T00:00:00,USC00186350,0.0,0.0,72.0,46.0,2.0,2.0
2015-10-13T00:00:00,USC00186350,0.0,0.0,76.0,57.0,2.0,2.0
2015-10-14T00:00:00,USC00186350,0.0,0.0,78.0,51.0,2.0,2.0
2015-10-15T00:00:00,USC00186350,0.0,0.0,71.0,50.0,2.0,2.0
2015-10-16T00:00:00,USC00186350,0.0,0.0,68.0,48.0,2.0,2.0
2015-10-17T00:00:00,USC00186350,0.0,0.0,67.0,42.0,2.0,2.0
2015-10-18T00:00:00,USC00186350,0.0,0.0,58.0,39.0,1.0,2.0
2015-10-19T00:00:00,USC00186350,0.0,0.0,54.0,33.0,1.0,1.0
2015-10-20T00:00:00,USC00186350,0.0,0.0,58.0,34.0,1.0,1.0
2015-10-21T00:00:00,USC00186350,0.0,0.0,69.0,43.0,2.0,2.0
2015-10-22T00:00:00,USC00186350,0.0,0.0,76.0,45.0,2.0,2.0
2015-10-23T00:00:00,USC00186350,0.0,0.0,78.0,47.0,2.0,2.0
2015-10-24T00:00:00,USC00186350,0.0,0.0,70.0,43.0,2.0,2.0
2015-10-25T00:00:00,USC00186350,0.04,0.0,62.0,47.0,2.0,2.0
2015-10-26T00:00:00,USC00186350,0.03,0.0,71.0,43.0,2.0,2.0
2015-10-27T00:00:00,USC00186350,0.0,0.0,60.0,39.0,2.0,2.0
2015-10-28T00:00:00,USC00186350,0.04,0.0,65.0,43.0,2.0,2.0
2015-10-29T00:00:00,USC00186350,0.84,0.0,71.0,64.0,2.0,3.0
2015-10-30T00:00:00,USC00186350,0.0,0.0,74.0,48.0,2.0,2.0
2015-10-31T00:00:00,USC00186350,0.0,0.0,60.0,38.0,2.0,1.0
2015-11-01T00:00:00,USC00186350,0.05,0.0,61.0,40.0,2.0,2.0
2015-11-02T00:00:00,USC00186350,0.01,0.0,67.0,54.0,2.0,2.0
2015-11-03T00:00:00,USC00186350,0.0,0.0,66.0,42.0,2.0,2.0
2015-11-04T00:00:00,USC00186350,0.0,0.0,75.0,44.0,2.0,2.0
2015-11-05T00:00:00,USC00186350,0.24,0.0,76.0,50.0,2.0,2.0
2015-11-06T00:00:00,USC00186350,0.02,0.0,74.0,60.0,2.0,2.0
2015-11-07T00:00:00,USC00186350,0.08,0.0,79.0,61.0,2.0,3.0
2015-11-08T00:00:00,USC00186350,0.15,0.0,67.0,46.0,2.0,2.0
2015-11-09T00:00:00,USC00186350,0.0,0.0,59.0,34.0,1.0,1.0
2015-11-10T00:00:00,USC00186350,0.72,0.0,66.0,39.0,2.0,2.0
2015-11-11T00:00:00,USC00186350,0.1,0.0,70.0,53.0,2.0,2.0
2015-11-12T00:00:00,USC00186350,0.0,0.0,64.0,47.0,2.0,2.0
2015-11-13T00:00:00,USC00186350,0.0,0.0,65.0,48.0,2.0,2.0
2015-11-14T00:00:00,USC00186350,0.0,0.0,61.0,46.0,2.0,2.0
2015-11-15T00:00:00,USC00186350,0.0,0.0,55.0,34.0,1.0,1.0
2015-11-16T00:00:00,USC00186350,0.0,0.0,65.0,38.0,2.0,1.0
2015-11-17T00:00:00,USC00186350,0.0,0.0,70.0,41.0,2.0,2.0
2015-11-18T00:00:00,USC00186350,0.0,0.0,62.0,44.0,2.0,2.0
2015-11-19T00:00:00,USC00186350,0.06,0.0,67.0,50.0,2.0,2.0
2015-11-20T00:00:00,USC00186350,0.66,0.0,71.0,49.0,2.0,2.0
2015-11-21T00:00:00,USC00186350,0.0,0.0,57.0,31.0,1.0,1.0
2015-11-22T00:00:00,USC00186350,0.0,0.0,55.0,39.0,1.0,2.0
2015-11-23T00:00:00,USC00186350,0.0,0.0,48.0,32.0,1.0,1.0
2015-11-24T00:00:00,USC00186350,0.0,0.0,43.0,29.0,1.0,1.0
2015-11-25T00:00:00,USC00186350,0.0,0.0,55.0,34.0,1.0,1.0
2015-11-26T00:00:00,USC00186350,0.0,0.0,58.0,35.0,1.0,1.0
2015-11-27T00:00:00,USC00186350,0.0,0.0,64.0,38.0,2.0,1.0
2015-11-28T00:00:00,USC00186350,0.0,0.0,67.0,43.0,2.0,2.0
2015-11-29T00:00:00,USC00186350,0.13,0.0,67.0,43.0,2.0,2.0
2015-11-30T00:00:00,USC00186350,0.07,0.0,50.0,40.0,1.0,2.0
2015-12-01T00:00:00,USC00186350,0.41,0.0,53.0,38.0,1.0,1.0
2015-12-02T00:00:00,USC00186350,0.62,0.0,59.0,47.5,1.0,2.0
2015-12-03T00:00:00,USC00186350,0.17,0.0,64.0,42.0,2.0,2.0
2015-12-04T00:00:00,USC00186350,0.0,0.0,50.0,35.0,1.0,1.0
2015-12-05T00:00:00,USC00186350,0.0,0.0,51.0,30.0,1.0,1.0
2015-12-06T00:00:00,USC00186350,0.0,0.0,55.0,30.0,1.0,1.0
2015-12-07T00:00:00,USC00186350,0.0,0.0,57.0,42.0,1.0,2.0
2015-12-08T00:00:00,USC00186350,0.0,0.0,59.0,33.0,1.0,1.0
2015-12-09T00:00:00,USC00186350,0.0,0.0,55.0,33.0,1.0,1.0
2015-12-10T00:00:00,USC00186350,0.0,0.0,57.0,39.0,1.0,2.0
2015-12-11T00:00:00,USC00186350,0.0,0.0,62.0,38.0,2.0,1.0
2015-12-12T00:00:00,USC00186350,0.0,0.0,66.0,40.0,2.0,2.0
2015-12-13T00:00:00,USC00186350,0.0,0.0,58.0,44.0,1.0,2.0
2015-12-14T00:00:00,USC00186350,0.0,0.0,73.0,51.0,2.0,2.0
2015-12-15T00:00:00,USC00186350,0.13,0.0,74.0,55.0,2.0,2.0
2015-12-16T00:00:00,USC00186350,0.0,0.0,61.0,38.0,2.0,1.0
2015-12-17T00:00:00,USC00186350,0.06,0.0,58.0,42.0,1.0,2.0
2015-12-18T00:00:00,USC00186350,0.4,0.0,59.0,45.0,1.0,2.0
2015-12-19T00:00:00,USC00186350,0.0,0.0,47.0,30.0,1.0,1.0
2015-12-20T00:00:00,USC00186350,0.0,0.0,45.0,27.0,1.0,1.0
2015-12-21T00:00:00,USC00186350,0.0,0.0,46.0,28.0,1.0,1.0
2015-12-22T00:00:00,USC00186350,0.16,0.0,59.0,41.0,1.0,2.0
2015-12-23T00:00:00,USC00186350,0.02,0.0,64.0,53.0,2.0,2.0
2015-12-24T00:00:00,USC00186350,1.79,0.0,72.0,62.0,2.0,3.0
2015-12-25T00:00:00,USC00186350,0.1,0.0,73.0,67.0,2.0,3.0
2015-12-26T00:00:00,USC00186350,0.41,0.0,75.0,60.0,2.0,2.0
2015-12-27T00:00:00,USC00186350,0.02,0.0,64.0,51.0,2.0,2.0
2015-12-28T00:00:00,USC00186350,0.0,0.0,70.0,43.0,2.0,2.0
2015-12-29T00:00:00,USC00186350,0.91,0.0,52.0,40.0,1.0,2.0
2015-12-30T00:00:00,USC00186350,0.02,0.0,55.0,48.0,1.0,2.0
2015-12-31T00:00:00,USC00186350,0.08,0.0,56.0,49.0,1.0,2.0
2016-01-01T00:00:00,USC00186350,0.0,0.0,56.0,41.0,1.0,2.0
2016-01-02T00:00:00,USC00186350,0.0,0.0,46.0,31.0,1.0,1.0
2016-01-03T00:00:00,USC00186350,0.0,0.0,48.0,29.0,1.0,1.0
2016-01-04T00:00:00,USC00186350,0.0,0.0,53.0,29.0,1.0,1.0
2016-01-05T00:00:00,USC00186350,0.0,0.0,38.0,15.0,1.0,1.0
2016-01-06T00:00:00,USC00186350,0.0,0.0,34.0,16.0,1.0,1.0
2016-01-07T00:00:00,USC00186350,0.0,0.0,41.0,22.0,1.0,1.0
2016-01-08T00:00:00,USC00186350,0.0,0.0,43.0,35.0,1.0,1.0
2016-01-09T00:00:00,USC00186350,0.01,0.0,44.0,40.0,1.0,2.0
2016-01-10T00:00:00,USC00186350,0.74,0.0,64.0,41.0,2.0,2.0
2016-01-11T00:00:00,USC00186350,0.0,0.0,65.0,28.0,2.0,1.0
2016-01-12T00:00:00,USC00186350,0.0,0.0,42.0,25.0,1.0,1.0
2016-01-13T00:00:00,USC00186350,0.0,0.0,47.0,21.0,1.0,1.0
2016-01-14T00:00:00,USC00186350,0.0,0.0,31.0,21.0,1.0,1.0
2016-01-15T00:00:00,USC00186350,0.0,0.0,53.0,26.0,1.0,1.0
2016-01-16T00:00:00,USC00186350,0.35,0.0,52.0,30.0,1.0,1.0
2016-01-17T00:00:00,USC00186350,0.0,0.0,53.0,32.0,1.0,1.0
2016-01-18T00:00:00,USC00186350,0.05,0.0,38.0,17.0,1.0,1.0
2016-01-19T00:00:00,USC00186350,0.0,0.0,25.0,15.0,1.0,1.0
2016-01-20T00:00:00,USC00186350,0.0,0.0,28.0,16.0,1.0,1.0
2016-01-21T00:00:00,USC00186350,0.04,1.2,31.0,20.0,1.0,1.0
2016-01-22T00:00:00,USC00186350,0.0,0.0,34.0,20.0,1.0,1.0
2016-01-23T00:00:00,USC00186350,0.0,14.0,29.0,22.0,1.0,1.0
2016-01-24T00:00:00,USC00186350,0.0,12.0,35.0,18.0,1.0,1.0
2016-01-25T00:00:00,USC00186350,0.0,0.0,35.0,11.0,1.0,1.0
2016-01-26T00:00:00,USC00186350,0.0,0.0,44.0,14.0,1.0,1.0
2016-01-27T00:00:00,USC00186350,0.0,0.0,53.0,38.0,1.0,1.0
2016-01-28T00:00:00,USC00186350,0.0,0.0,43.0,18.0,1.0,1.0
2016-01-29T00:00:00,USC00186350,0.0,0.0,43.0,23.0,1.0,1.0
2016-01-30T00:00:00,USC00186350,0.0,0.0,42.0,20.0,1.0,1.0
2016-01-31T00:00:00,USC00186350,0.0,0.0,47.0,24.0,1.0,1.0
2016-02-01T00:00:00,USC00186350,0.0,0.0,62.0,36.0,2.0,1.0
2016-02-02T00:00:00,USC00186350,0.135,0.0,60.0,33.0,2.0,1.0
2016-02-03T00:00:00,USC00186350,0.0,0.0,53.0,34.0,1.0,1.0
2016-02-04T00:00:00,USC00186350,0.58,0.0,62.0,42.0,2.0,2.0
2016-02-05T00:00:00,USC00186350,0.04,0.0,51.0,36.0,1.0,1.0
2016-02-06T00:00:00,USC00186350,0.0,0.0,44.0,26.0,1.0,1.0
2016-02-07T00:00:00,USC00186350,0.0,0.0,37.5,27.0,1.0,1.0
2016-02-08T00:00:00,USC00186350,0.0,0.0,47.0,33.0,1.0,1.0
2016-02-09T00:00:00,USC00186350,0.12,0.0,47.0,35.0,1.0,1.0
2016-02-10T00:00:00,USC00186350,0.07,0.0,41.0,29.0,1.0,1.0
2016-02-11T00:00:00,USC00186350,0.0,0.0,40.0,21.0,1.0,1.0
2016-02-12T00:00:00,USC00186350,0.0,0.0,30.0,17.0,1.0,1.0
2016-02-13T00:00:00,USC00186350,0.02,0.0,32.0,19.0,1.0,1.0
2016-02-14T00:00:00,USC00186350,0.0,0.0,24.0,13.0,1.0,1.0
2016-02-15T00:00:00,USC00186350,0.15,2.0,27.0,16.0,1.0,1.0
2016-02-16T00:00:00,USC00186350,0.38,0.5,53.0,24.0,1.0,1.0
2016-02-17T00:00:00,USC00186350,0.72,0.0,57.5,30.0,1.0,1.0
2016-02-18T00:00:00,USC00186350,0.0,0.0,48.0,31.0,1.0,1.0
2016-02-19T00:00:00,USC00186350,0.0,0.0,36.5,20.0,1.0,1.0
2016-02-20T00:00:00,USC00186350,0.0,0.0,46.0,25.0,1.0,1.0
2016-02-21T00:00:00,USC00186350,0.0,0.0,67.0,31.5,2.0,1.0
2016-02-22T00:00:00,USC00186350,0.07,0.0,53.0,40.0,1.0,2.0
2016-02-23T00:00:00,USC00186350,0.14,0.0,54.0,40.0,1.0,2.0
2016-02-24T00:00:00,USC00186350,0.53,0.0,47.0,41.0,1.0,2.0
2016-02-25T00:00:00,USC00186350,1.13,0.0,66.0,45.0,2.0,2.0
2016-02-26T00:00:00,USC00186350,0.0,0.0,49.0,34.0,1.0,1.0
2016-02-27T00:00:00,USC00186350,0.0,0.0,41.0,26.0,1.0,1.0
2016-02-28T00:00:00,USC00186350,0.0,0.0,47.0,32.0,1.0,1.0
2016-02-29T00:00:00,USC00186350,0.0,0.0,67.0,41.0,2.0,2.0
2016-03-01T00:00:00,USC00186350,0.0,0.0,64.0,43.0,2.0,2.0
2016-03-02T00:00:00,USC00186350,0.08,0.0,67.0,40.0,2.0,2.0
2016-03-03T00:00:00,USC00186350,0.0,0.0,44.0,26.0,1.0,1.0
2016-03-04T00:00:00,USC00186350,0.1,1.2,43.0,32.0,1.0,1.0
2016-03-05T00:00:00,USC00186350,0.0,0.0,42.0,34.0,1.0,1.0
2016-03-06T00:00:00,USC00186350,0.0,0.0,45.0,34.0,1.0,1.0
2016-03-07T00:00:00,USC00186350,0.0,0.0,52.0,32.0,1.0,1.0
2016-03-08T00:00:00,USC00186350,0.0,0.0,67.0,40.0,2.0,2.0
2016-03-09T00:00:00,USC00186350,0.0,0.0,79.0,43.0,2.0,2.0
2016-03-10T00:00:00,USC00186350,0.0,0.0,83.0,50.0,3.0,2.0
2016-03-11T00:00:00,USC00186350,0.0,0.0,80.0,61.0,3.0,3.0
2016-03-12T00:00:00,USC00186350,0.0,0.0,74.0,48.0,2.0,2.0
2016-03-13T00:00:00,USC00186350,0.0,0.0,60.0,51.0,2.0,2.0
2016-03-14T00:00:00,USC00186350,0.48,0.0,60.0,50.0,2.0,2.0
2016-03-15T00:00:00,USC00186350,0.03,0.0,54.0,46.0,1.0,2.0
2016-03-16T00:00:00,USC00186350,0.02,0.0,65.0,45.0,2.0,2.0
2016-03-17T00:00:00,USC00186350,0.0,0.0,75.0,43.0,2.0,2.0
2016-03-18T00:00:00,USC00186350,0.0,0.0,69.0,43.0,2.0,2.0
2016-03-19T00:00:00,USC00186350,0.0,0.0,55.0,43.0,1.0,2.0
2016-03-20T00:00:00,USC00186350,0.21,0.0,46.0,37.0,1.0,1.0
2016-03-21T00:00:00,USC00186350,0.0,0.0,43.0,35.0,1.0,1.0
2016-03-22T00:00:00,USC00186350,0.0,0.0,54.0,31.0,1.0,1.0
2016-03-23T00:00:00,USC00186350,0.0,0.0,63.0,33.0,2.0,1.0
2016-03-24T00:00:00,USC00186350,0.0,0.0,76.0,46.0,2.0,2.0
2016-03-25T00:00:00,USC00186350,0.0,0.0,78.0,51.0,2.0,2.0
2016-03-26T00:00:00,USC00186350,0.02,0.0,74.0,40.0,2.0,2.0
2016-03-27T00:00:00,USC00186350,0.0,0.0,63.0,41.0,2.0,2.0
2016-03-28T00:00:00,USC00186350,0.41,0.0,57.0,49.0,1.0,2.0
2016-03-29T00:00:00,USC00186350,0.04,0.0,70.0,47.0,2.0,2.0
2016-03-30T00:00:00,USC00186350,0.0,0.0,62.0,33.0,2.0,1.0
2016-03-31T00:00:00,USC00186350,0.0,0.0,65.0,41.0,2.0,2.0
2016-04-01T00:00:00,USC00186350,0.0,0.0,74.0,44.0,2.0,2.0
2016-04-02T00:00:00,USC00186350,0.1,0.0,84.0,50.0,3.0,2.0
2016-04-03T00:00:00,USC00186350,0.12,0.0,63.0,36.0,2.0,1.0
2016-04-04T00:00:00,USC00186350,0.02,0.0,54.0,37.0,1.0,1.0
2016-04-05T00:00:00,USC00186350,0.08,0.0,72.0,30.0,2.0,1.0
2016-04-06T00:00:00,USC00186350,0.0,0.0,47.0,28.0,1.0,1.0
2016-04-07T00:00:00,USC00186350,0.04,0.0,57.0,41.0,1.0,2.0
2016-04-08T00:00:00,USC00186350,0.64,0.0,64.0,44.0,2.0,2.0
2016-04-09T00:00:00,USC00186350,0.08,0.0,54.0,39.0,1.0,2.0
2016-04-10T00:00:00,USC00186350,0.03,0.0,50.0,31.0,1.0,1.0
2016-04-11T00:00:00,USC00186350,0.0,0.0,53.0,34.0,1.0,1.0
2016-04-12T00:00:00,USC00186350,0.03,0.0,74.0,48.0,2.0,2.0
2016-04-13T00:00:00,USC00186350,0.0,0.0,65.0,40.0,2.0,2.0
2016-04-14T00:00:00,USC00186350,0.0,0.0,60.0,36.0,2.0,1.0
2016-04-15T00:00:00,USC00186350,0.0,0.0,65.0,38.0,2.0,1.0
2016-04-16T00:00:00,USC00186350,0.0,0.0,66.0,41.0,2.0,2.0
